0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.319011,39.779080,57.104251,29.310939,7.875490,6.509436,2.221423,4.614888,9.277092,67.349503,112.665647,110.160371,248.633175,347.015224,415.530661,371.884794,34.764168,64.923312,204.606901,136.565990,101.322503,58.821413,130.072430,108.632505,103.118424,128.424107,92.277535,216.148546,188.819298,179.228142,255.456782,256.357615,155.694129,237.969197,357.206349,334.923097,195.269065,111.266206,103.212848,80.734892,120.724031,110.485454,74.591304,0.111771,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,-0.000933,-0.001591,-0.000072,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.306964,39.761629,57.079565,29.296769,7.870248,6.504934,2.220965,4.618237,9.284097,67.354388,112.668580,110.043577,248.161133,346.430935,415.029066,371.523037,34.758082,64.931034,204.624776,136.585541,101.338190,58.847015,130.081022,108.648218,103.129999,128.436618,92.287650,216.178208,188.848904,179.254709,255.490922,256.392272,155.714903,238.001421,357.254029,334.967418,195.295578,111.280598,103.226214,80.746200,120.741062,110.500586,74.601520,0.111787,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,-0.001866,-0.003183,-0.000144,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.269112,39.711623,57.007897,29.258612,7.858678,6.495278,2.220384,4.623551,9.292199,67.364981,112.683761,109.974040,247.840281,346.147192,415.018707,371.646424,34.754800,64.946005,204.637951,136.604204,101.351313,58.889728,130.069968,108.658848,103.130241,128.431223,92.287533,216.197089,188.875021,179.271717,255.503883,256.406515,155.722840,238.013610,357.266356,334.977672,195.305863,111.282639,103.227174,80.752360,120.746827,110.505679,74.605621,0.111792,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,-0.002800,-0.004777,-0.000216,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.170423,39.571448,56.807790,29.146823,7.819484,6.461865,2.217559,4.647188,9.338199,67.381350,112.672366,109.605791,246.321491,343.994021,412.633850,369.497053,34.103979,64.806174,204.605476,136.656952,101.406680,58.991870,130.108558,108.728592,103.175844,128.477027,92.327444,216.323719,189.005839,179.383149,255.641478,256.548221,155.808858,238.144711,357.453155,335.150614,195.414098,111.338084,103.276492,80.799800,120.813670,110.565759,74.646846,0.111005,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,-0.003690,-0.006294,-0.000284,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.332530,38.487836,55.257121,28.326034,7.579524,6.261919,2.164841,4.562554,9.140454,65.552739,109.816414,117.125291,278.053431,388.587667,461.202322,409.544668,30.851817,62.776958,200.196808,133.339468,99.111703,55.877172,128.886873,106.970206,101.872397,126.998890,91.241694,213.514783,186.404997,177.042366,252.530223,253.434940,153.935168,235.283394,353.191597,331.171119,193.081252,110.019720,102.050527,79.843992,119.383350,109.257192,73.765626,0.109689,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,-0.004490,-0.007659,-0.000346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.412521,37.406923,53.714960,27.556639,7.420666,6.136118,1.989647,3.767991,7.603646,57.452785,98.170928,133.100731,350.493325,489.788419,569.398230,498.098059,24.757583,57.030746,187.362994,122.692172,91.657920,42.334716,127.660385,101.248632,98.822057,124.528658,88.871214,204.471364,176.714402,169.471966,244.304378,245.111971,149.111048,227.961445,343.225159,322.143747,187.204182,107.307583,99.703021,77.302274,116.020994,106.306261,71.737877,0.105153,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,-0.005317,-0.009069,-0.000410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.574942,37.826338,54.314576,27.962562,7.646952,6.335117,1.879950,3.079492,6.463718,52.667818,90.642131,138.565916,383.652372,538.711035,624.808299,544.599744,20.358459,52.244790,180.690688,115.917391,86.918127,31.278648,128.553796,97.249169,97.394800,124.421647,88.027173,198.202086,168.904329,163.973553,239.435929,239.979230,146.228702,223.622273,338.215360,317.860534,183.725226,106.304660,99.114572,75.506170,114.093937,104.727156,70.537709,0.095719,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,-0.006637,-0.011321,-0.000511,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.100137,41.374734,59.377744,30.746135,8.569166,7.112419,1.945726,2.853201,6.413684,55.808696,93.127852,135.860022,386.000676,544.155810,631.842008,550.601646,18.441230,49.634882,178.122937,113.694138,85.434757,27.465058,129.083957,95.742039,96.974011,124.853229,87.826428,195.398178,165.174842,161.586935,237.665487,238.013586,145.228845,222.252105,337.217825,317.219195,182.687253,106.348506,99.471255,74.719781,113.462194,104.226931,70.005294,0.081938,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,-0.008408,-0.014342,-0.000648,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.490097,44.592178,63.991363,33.173239,9.312430,7.731160,2.021044,2.927261,6.975229,61.217805,98.052948,132.255905,385.635845,545.250179,632.985853,551.682963,19.128813,48.703754,177.024314,112.692989,84.730021,26.358109,128.707549,94.892032,96.461213,124.599876,87.351414,193.498906,163.087481,160.074557,236.092885,236.365051,144.371987,221.153694,335.992845,316.202129,181.873231,106.019242,99.316547,74.243454,112.882387,103.632483,69.434449,0.067489,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,-0.011065,-0.018875,-0.000853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.756532,46.107205,66.164750,34.257793,9.433465,7.804578,2.001620,3.065087,7.461694,62.030477,97.092807,129.050945,383.142322,542.650875,629.611290,548.591371,19.007269,47.715415,175.369771,111.703590,84.056546,25.762005,128.023864,94.134998,95.866397,124.086422,86.767079,191.772827,161.403956,158.760752,234.521052,234.757667,143.516445,220.048189,334.542242,314.904103,181.014669,105.510318,98.920848,73.819659,112.231240,102.923128,68.810086,0.055446,0.000000,0.000000,0.000000,0.000000
